"id";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"HORMIGUERO";"SITIO";"MES";"ESPECIE_VEGETAL";"ESTADO";"ORGANO"
"ID001";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H1";"V";"OCT";"sin";"seco";"fruto"
"ID002";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"OCT";"sin";"seco";"tallo"
"ID003";0,0733696513683829;0,486752255959972;0,923116346386636;0,0198410947443703;1,34381227763152e-06;9,10147076448794e-11;4,76530473529909e-16;"H9";"V";"OCT";"Y";"verde";"hoja"
"ID004";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"OCT";"Y";"verde";"flor"
"ID005";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"OCT";"sin";"seco";"tallo"
"ID006";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H10";"M";"OCT";"AF";"verde";"hoja"
"ID007";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H10";"M";"OCT";"sin";"seco";"tallo"
"ID008";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"AQ";"seco";"tallo"
"ID009";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"T";"verde";"hoja"
"ID010";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"AD";"verde";"hoja"
"ID011";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"AD";"verde";"flor"
"ID012";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"AB";"verde";"hoja"
"ID013";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"G";"verde";"hoja"
"ID014";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H10";"M";"OCT";"G";"verde";"flor"
"ID015";0,520450121020702;0,923116346386636;0,135335283236613;6,25215037748203e-05;9,10147076448794e-11;4,76530473529909e-16;1,92874984796392e-22;"H10";"M";"OCT";"AQ";"seco";"hoja"
"ID016";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H10";"M";"OCT";"AF";"seco";"hoja"
"ID017";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H10";"M";"OCT";"AF";"verde";"hoja"
"ID018";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H10";"M";"OCT";"AF";"verde";"flor"
"ID019";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H10";"M";"OCT";"sin";"seco";"tallo"
"ID020";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H13";"M";"OCT";"AE";"verde";"hoja"
"ID021";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H13";"M";"OCT";"T";"verde";"hoja"
"ID022";0,036658041953378;0,278037300453194;1;0,0561347628341337;9,92950430585108e-06;1,27540762952604e-09;1,26641655490942e-14;"H2";"V";"NOV";"sin";"seco";"tallo"
"ID023";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H2";"V";"NOV";"sin";"verde";"tallo"
"ID024";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H2";"V";"NOV";"G";"verde";"flor"
"ID025";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"NOV";"AD";"verde";"hoja"
"ID026";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"NOV";"I";"verde";"hoja"
"ID027";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"NOV";"AQ";"verde";"hoja"
"ID028";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H2";"V";"NOV";"sin";"seco";"hoja"
"ID029";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"NOV";"AQ";"verde";"hoja"
"ID030";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H5";"V";"NOV";"D";"verde";"hoja"
"ID031";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"NOV";"sin";"verde";"hoja"
"ID032";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"NOV";"AF";"seco";"flor"
"ID033";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H5";"V";"NOV";"M";"seco";"fruto"
"ID034";0,000335462627902512;0,00153381067932446;0,135335283236613;0,923116346386636;0,0198410947443703;6,25215037748203e-05;1,52299797447126e-08;"H5";"V";"NOV";"sin";"verde";"tallo"
"ID035";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"NOV";"sin";"seco";"tallo"
"ID036";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"NOV";"E";"verde";"fruto"
"ID037";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"NOV";"E";"verde";"hoja"
"ID038";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"NOV";"E";"verde";"flor"
"ID039";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H6";"V";"NOV";"AG";"verde";"flor"
"ID040";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H6";"V";"NOV";"H";"verde";"fruto"
"ID041";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H6";"V";"NOV";"AQ";"verde";"hoja"
"ID042";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"NOV";"AP";"verde";"flor"
"ID043";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H6";"V";"NOV";"AL";"verde";"hoja"
"ID044";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"NOV";"AF";"verde";"flor"
"ID045";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"NOV";"AO";"verde";"flor"
"ID046";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H6";"V";"NOV";"AP";"seco";"hoja"
"ID047";0,0733696513683829;0,486752255959972;0,923116346386636;0,0198410947443703;1,34381227763152e-06;9,10147076448794e-11;4,76530473529909e-16;"H6";"V";"NOV";"sin";"verde";"tallo"
"ID048";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"NOV";"sin";"verde";"hoja"
"ID049";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H7";"V";"NOV";"AO";"verde";"flor"
"ID050";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H7";"V";"NOV";"AO";"seco";"hoja"
"ID051";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H8";"V";"NOV";"AP";"seco";"hoja"
"ID052";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"NOV";"AP";"seco";"tallo"
"ID053";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"NOV";"sin";"seco";"tallo"
"ID054";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"NOV";"AQ";"seco";"hoja"
"ID055";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H9";"M";"NOV";"AQ";"verde";"hoja"
"ID056";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H9";"M";"NOV";"sin";"seco";"tallo"
"ID057";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"M";"NOV";"AM";"verde";"tallo"
"ID058";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"M";"NOV";"sin";"verde";"tallo"
"ID059";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"M";"NOV";"T";"verde";"hoja"
"ID060";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"M";"NOV";"AQ";"seco";"hoja"
"ID061";0,036658041953378;0,278037300453194;1;0,0561347628341337;9,92950430585108e-06;1,27540762952604e-09;1,26641655490942e-14;"H9";"M";"NOV";"AQ";"verde";"hoja"
"ID062";0,135335283236613;0,726149037073691;0,726149037073691;0,00597602289500594;1,5497531357029e-07;5,53461007170101e-12;1,5279799682873e-17;"H9";"M";"NOV";"AQ";"seco";"hoja"
"ID063";0,230066298993809;0,923116346386636;0,486752255959972;0,00153381067932446;1,52299797447126e-08;2,8679750088881e-13;4,17501005585051e-19;"H4";"M";"NOV";"sin";"seco";"tallo"
"ID064";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"M";"NOV";"sin";"verde";"tallo"
"ID065";0,135335283236613;0,726149037073691;0,726149037073691;0,00597602289500594;1,5497531357029e-07;5,53461007170101e-12;1,5279799682873e-17;"H4";"M";"NOV";"AQ";"verde";"hoja"
"ID066";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"M";"NOV";"C";"seco";"fruto"
"ID067";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"M";"NOV";"T";"verde";"hoja"
"ID068";0,036658041953378;0,278037300453194;1;0,0561347628341337;9,92950430585108e-06;1,27540762952604e-09;1,26641655490942e-14;"H4";"M";"NOV";"AQ";"seco";"hoja"
"ID069";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H1";"V";"DIC";"sin";"seco";"tallo"
"ID070";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H1";"V";"DIC";"sin";"verde";"tallo"
"ID071";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H1";"V";"DIC";"K";"seco";"flor"
"ID072";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H1";"V";"DIC";"K";"verde";"tallo"
"ID073";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H2";"V";"DIC";"AQ";"verde";"hoja"
"ID074";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H2";"V";"DIC";"sin";"verde";"tallo"
"ID075";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"DIC";"Y";"seco";"hoja"
"ID076";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"DIC";"I";"seco";"hoja"
"ID077";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"DIC";"I";"verde";"flor"
"ID078";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"V";"DIC";"Y";"seco";"hoja"
"ID079";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"V";"DIC";"AB";"verde";"hoja"
"ID080";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"V";"DIC";"sin";"verde";"tallo"
"ID081";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H4";"V";"DIC";"sin";"seco";"tallo"
"ID082";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"V";"DIC";"U";"verde";"hoja"
"ID083";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H4";"V";"DIC";"AH";"verde";"flor"
"ID084";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"DIC";"AQ";"seco";"zarcillo"
"ID085";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H5";"V";"DIC";"AQ";"verde";"hoja"
"ID086";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"DIC";"sin";"seco";"tallo"
"ID087";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"DIC";"sin";"verde";"flor"
"ID088";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"DIC";"sin";"seco";"tallo"
"ID089";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H5";"V";"DIC";"sin";"verde";"hoja"
"ID090";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"DIC";"sin";"verde";"tallo"
"ID091";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"sin";"verde";"tallo"
"ID092";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"sin";"seco";"tallo"
"ID093";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"sin";"seco";"flor"
"ID094";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"V";"verde";"hoja"
"ID095";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H6";"V";"DIC";"AQ";"verde";"hoja"
"ID096";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"AI";"verde";"flor"
"ID097";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"AI";"verde";"hoja"
"ID098";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H6";"V";"DIC";"Y";"seco";"hoja"
"ID099";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"Y";"verde";"flor"
"ID100";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H6";"V";"DIC";"M";"seco";"fruto"
"ID101";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"DIC";"AH";"seco";"flor"
"ID102";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H7";"V";"DIC";"Y";"verde";"hoja"
"ID103";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H7";"V";"DIC";"Y";"verde";"fruto"
"ID104";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"DIC";"Y";"verde";"tallo"
"ID105";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"DIC";"Y";"seco";"hoja"
"ID106";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"DIC";"AQ";"verde";"hoja"
"ID107";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"DIC";"sin";"verde";"flor"
"ID108";0,230066298993809;0,923116346386636;0,486752255959972;0,00153381067932446;1,52299797447126e-08;2,8679750088881e-13;4,17501005585051e-19;"H7";"V";"DIC";"sin";"verde";"tallo"
"ID109";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H7";"V";"DIC";"AC";"seco";"fruto"
"ID110";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H7";"V";"DIC";"U";"verde";"hoja"
"ID111";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H7";"V";"DIC";"AH";"verde";"flor"
"ID112";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"DIC";"sin";"verde";"hoja"
"ID113";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H7";"V";"DIC";"M";"seco";"fruto"
"ID114";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H8";"V";"DIC";"sin";"seco";"tallo"
"ID115";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"DIC";"AO";"seco";"hoja"
"ID116";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H8";"V";"DIC";"G";"verde";"hoja"
"ID117";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H9";"V";"DIC";"sin";"seco";"tallo"
"ID118";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"DIC";"sin";"verde";"hoja"
