"id";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"HORMIGUERO";"SITIO";"MES";"ESPECIE_VEGETAL";"ESTADO";"ORGANO"
"ID356";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H7";"V";"FEB";"Y";"verde";"flor"
"ID357";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"FEB";"Y";"seco";"hoja"
"ID358";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H7";"V";"FEB";"I";"verde";"hoja"
"ID359";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"FEB";"T";"seco";"hoja"
"ID360";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"FEB";"AQ";"seco";"fruto"
"ID361";0,0733696513683829;0,486752255959972;0,923116346386636;0,0198410947443703;1,34381227763152e-06;9,10147076448794e-11;4,76530473529909e-16;"H7";"V";"FEB";"AQ";"verde";"hoja"
"ID362";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"FEB";"AQ";"verde";"hoja"
"ID363";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"FEB";"AQ";"seco";"hoja"
"ID364";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"FEB";"AQ";"verde";"fruto"
"ID365";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H8";"V";"FEB";"sin";"verde";"tallo"
"ID366";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H8";"V";"FEB";"sin";"seco";"tallo"
"ID367";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"FEB";"AL";"verde";"fruto"
"ID368";0,520450121020702;0,923116346386636;0,135335283236613;6,25215037748203e-05;9,10147076448794e-11;4,76530473529909e-16;1,92874984796392e-22;"H9";"V";"FEB";"AQ";"verde";"hoja"
"ID369";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H1";"V";"FEB";"AQ";"verde";"hoja"
"ID370";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"FEB";"F";"verde";"fruto"
"ID371";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"FEB";"AD";"seco";"hoja"
"ID372";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H2";"V";"FEB";"AD";"verde";"hoja"
"ID373";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"FEB";"sin";"seco";"tallo"
"ID374";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"FEB";"AI";"verde";"hoja"
"ID375";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"FEB";"I";"seco";"hoja"
"ID376";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H2";"V";"FEB";"AH";"verde";"hoja"
"ID377";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H3";"V";"FEB";"sin";"verde";"hoja"
"ID378";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H3";"V";"FEB";"sin";"seco";"tallo"
"ID379";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H3";"V";"FEB";"sin";"verde";"tallo"
"ID380";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"AQ";"verde";"hoja"
"ID381";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"AQ";"verde";"fruto"
"ID382";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H3";"V";"FEB";"Y";"verde";"hoja"
"ID383";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"Y";"verde";"flor"
"ID384";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"AA";"seco";"hoja"
"ID385";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H3";"V";"FEB";"AI";"verde";"hoja"
"ID386";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"AI";"verde";"flor"
"ID387";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"sin";"verde";"flor"
"ID388";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"AH";"verde";"hoja"
"ID389";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H3";"V";"FEB";"A";"seco";"fruto"
"ID390";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"FEB";"X";"verde";"hoja"
"ID391";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H4";"V";"FEB";"AD";"verde";"hoja"
"ID392";0,230066298993809;0,923116346386636;0,486752255959972;0,00153381067932446;1,52299797447126e-08;2,8679750088881e-13;4,17501005585051e-19;"H4";"V";"FEB";"Y";"seco";"hoja"
"ID393";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"V";"FEB";"sin";"seco";"tallo"
"ID394";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H4";"V";"FEB";"K";"verde";"hoja"
"ID395";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H4";"V";"FEB";"AQ";"verde";"hoja"
"ID396";0,520450121020702;0,923116346386636;0,135335283236613;6,25215037748203e-05;9,10147076448794e-11;4,76530473529909e-16;1,92874984796392e-22;"H4";"V";"FEB";"I";"verde";"flor"
"ID397";0,135335283236613;0,726149037073691;0,726149037073691;0,00597602289500594;1,5497531357029e-07;5,53461007170101e-12;1,5279799682873e-17;"H4";"V";"FEB";"sin";"verde";"hoja"
"ID398";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"FEB";"AQ";"seco";"hoja"
"ID399";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"FEB";"sin";"verde";"tallo"
"ID400";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"FEB";"sin";"verde";"hoja"
"ID401";0,036658041953378;0,278037300453194;1;0,0561347628341337;9,92950430585108e-06;1,27540762952604e-09;1,26641655490942e-14;"H6";"V";"FEB";"AD";"verde";"hoja"
"ID402";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H6";"V";"FEB";"sin";"seco";"tallo"
"ID403";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"V";"FEB";"AL";"verde";"hoja"
"ID404";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H6";"V";"FEB";"AQ";"verde";"hoja"
"ID405";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H6";"V";"FEB";"sin";"verde";"hoja"
"ID406";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H8";"V";"FEB";"sin";"verde";"tallo"
"ID407";1,23645174614137e-15;9,72098502030078e-21;1,26641655490942e-14;1,5497531357029e-07;0,00597602289500594;0,278037300453194;1;"H7";"V";"FEB";"AQ";"verde";"hoja"
"ID408";0,230066298993809;0,923116346386636;0,486752255959972;0,00153381067932446;1,52299797447126e-08;2,8679750088881e-13;4,17501005585051e-19;"H11";"M";"FEB";"T";"verde";"hoja"
"ID409";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H11";"M";"FEB";"AQ";"verde";"hoja"
"ID410";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H11";"M";"FEB";"sin";"verde";"tallo"
"ID411";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H11";"M";"FEB";"Z";"verde";"hoja"
"ID412";0,000335462627902512;0,00153381067932446;0,135335283236613;0,923116346386636;0,0198410947443703;6,25215037748203e-05;1,52299797447126e-08;"H11";"M";"FEB";"sin";"verde";"hoja"
"ID413";8,11853834914405e-08;1,52299797447126e-08;6,25215037748203e-05;0,135335283236613;0,923116346386636;0,135335283236613;0,00153381067932446;"H12";"M";"FEB";"sin";"verde";"tallo"
"ID414";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H12";"M";"FEB";"sin";"seco";"fruto"
"ID415";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H11";"M";"FEB";"AQ";"seco";"hoja"
"ID416";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H11";"M";"FEB";"AQ";"verde";"hoja"
"ID417";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H11";"M";"FEB";"AL";"verde";"hoja"
"ID418";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H12";"M";"FEB";"T";"verde";"hoja"
"ID419";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H12";"M";"FEB";"I";"verde";"hoja"
"ID420";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H12";"M";"FEB";"sin";"verde";"hoja"
"ID421";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H6";"M";"MAR";"sin";"seco";"tallo"
"ID422";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H2";"V";"MAR";"B";"seco";"hoja"
"ID423";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H5";"V";"MAR";"AQ";"verde";"fruto"
"ID424";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H9";"V";"MAR";"AD";"seco";"hoja"
"ID425";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"MAR";"AA";"seco";"hoja"
"ID426";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"MAR";"AA";"seco";"flor"
"ID427";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H2";"V";"MAR";"sin";"seco";"tallo"
"ID428";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H2";"V";"MAR";"sin";"verde";"tallo"
"ID429";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"MAR";"AA";"seco";"hoja"
"ID430";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"MAR";"AA";"verde";"flor"
"ID431";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H2";"V";"MAR";"I";"verde";"hoja"
"ID432";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H2";"V";"MAR";"I";"verde";"flor"
"ID433";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H2";"V";"MAR";"O";"seco";"hoja"
"ID434";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"sin";"seco";"tallo"
"ID435";0,520450121020702;0,923116346386636;0,135335283236613;6,25215037748203e-05;9,10147076448794e-11;4,76530473529909e-16;1,92874984796392e-22;"H3";"V";"MAR";"AD";"verde";"hoja"
"ID436";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H3";"V";"MAR";"AD";"seco";"hoja"
"ID437";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"Y";"seco";"tallo"
"ID438";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"Y";"seco";"fruto"
"ID439";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H3";"V";"MAR";"AQ";"seco";"fruto"
"ID440";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H3";"V";"MAR";"AL";"seco";"fruto"
"ID441";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"AL";"seco";"hoja"
"ID442";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"sin";"seco";"flor"
"ID443";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"I";"seco";"hoja"
"ID444";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H3";"V";"MAR";"AN";"verde";"hoja"
"ID445";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"MAR";"Y";"verde";"hoja"
"ID446";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"MAR";"sin";"verde";"tallo"
"ID447";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H5";"V";"MAR";"sin";"verde";"flor"
"ID448";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"MAR";"AD";"verde";"hoja"
"ID449";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H5";"V";"MAR";"AQ";"seco";"hoja"
"ID450";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H5";"V";"MAR";"sin";"verde";"hoja"
"ID451";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"AQ";"verde";"fruto"
"ID452";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H7";"V";"MAR";"sin";"seco";"tallo"
"ID453";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"sin";"verde";"tallo"
"ID454";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H7";"V";"MAR";"AD";"seco";"hoja"
"ID455";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"AA";"verde";"flor"
"ID456";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"sin";"verde";"flor"
"ID457";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"Y";"seco";"fruto"
"ID458";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H7";"V";"MAR";"I";"verde";"hoja"
"ID459";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H7";"V";"MAR";"AQ";"seco";"hoja"
"ID460";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H7";"V";"MAR";"sin";"seco";"fruto"
"ID461";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"T";"verde";"fruto"
"ID462";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H7";"V";"MAR";"A";"seco";"fruto"
"ID463";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"MAR";"AQ";"seco";"hoja"
"ID464";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H9";"V";"MAR";"I";"seco";"hoja"
"ID465";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H9";"V";"MAR";"sin";"seco";"tallo"
"ID466";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H9";"V";"MAR";"AD";"seco";"hoja"
"ID467";0,692569324205198;0,726149037073691;0,0561347628341337;9,92950430585108e-06;5,53461007170101e-12;1,5279799682873e-17;3,26102718071105e-24;"H9";"V";"MAR";"sin";"verde";"hoja"
"ID468";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H11";"M";"MAR";"sin";"seco";"tallo"
"ID469";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H11";"M";"MAR";"AD";"verde";"hoja"
"ID470";0,520450121020702;0,923116346386636;0,135335283236613;6,25215037748203e-05;9,10147076448794e-11;4,76530473529909e-16;1,92874984796392e-22;"H11";"M";"MAR";"sin";"verde";"hoja"
"ID471";0,849365816568312;0,486752255959972;0,0198410947443703;1,34381227763152e-06;2,8679750088881e-13;4,17501005585051e-19;4,69835486089801e-26;"H11";"M";"MAR";"F";"seco";"fruto"
"ID472";0,360447788597821;1;0,278037300453194;0,000335462627902512;1,27540762952604e-09;1,26641655490942e-14;9,72098502030078e-21;"H11";"M";"MAR";"S";"seco";"flor"
"ID473";0,960005441285478;0,278037300453194;0,00597602289500594;1,5497531357029e-07;1,26641655490942e-14;9,72098502030078e-21;5,76832996124788e-28;"H11";"M";"MAR";"AJ";"seco";"flor"
"ID474";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H11";"M";"MAR";"sin";"verde";"fruto"
"ID475";1;0,135335283236613;0,00153381067932446;1,52299797447126e-08;4,76530473529909e-16;1,92874984796392e-22;6,03486080597101e-30;"H11";"M";"MAR";"sin";"seco";"hoja"
